district_code,district_name,category,student_group,2021_2022_student_count_year_to_date,2021_2022_attendance_rate_year_to_date,2020_2021_student_count,2020_2021_attendance_rate,2019_2020_student_count,2019_2020_attendance_rate,reporting_period,date_update,attendance_cluster,risk_label
140011,Branford School District,High Needs,Students With High Needs,0.0021668515686686057,0.7784336875245965,0.002285958489896628,0.8077178975382568,0.0023213449636650496,0.8186942226397376,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,Unknown,All Students,0.03690444064645738,0.7304210940574576,0.03673660275121353,0.7062541583499669,0.03817038672033301,0.7026773132926261,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,Homelessness,Students Experiencing Homelessness,0.00020589087783474757,0.5127902400629671,0.00014514022158073828,0.30239520958083865,0.0001711500100329316,0.35885392202912136,Jun-22,2022-07-22,2,High Risk
150011,Bridgeport School District,Students With Disabilities,Students With Disabilities,0.006472569538144783,0.6320346320346317,0.0065776742085826255,0.602129075182968,0.007137152142522711,0.6223579145138558,Jun-22,2022-07-22,2,High Risk
150011,Bridgeport School District,Free/Reduced Lunch,Free Meal Eligible,0.019779516856066284,0.6753246753246755,0.021321501717492624,0.6506986027944115,0.025241675617615467,0.6651009863785822,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.0030763695241521993,0.8177882723337269,0.0026649357351352224,0.8013972055888225,0.0026439725687845985,0.7956787224048858,Jun-22,2022-07-22,1,Low Risk
150011,Bridgeport School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.022895865191448532,0.6946084218811492,0.024026754180844715,0.6676646706586831,0.02792499301629269,0.6777829967120717,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,English Learners,English Learners,0.008309595914165493,0.77646595828414,0.007402151300617652,0.7265469061876249,0.008301759107344498,0.733677782996712,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,Race/Ethnicity,All other races,0.0015811619841484012,0.8236914600550964,0.0015320356722411264,0.8373253493013975,0.0016131380255977462,0.7829967120713954,Jun-22,2022-07-22,1,Low Risk
150011,Bridgeport School District,Race/Ethnicity,Black or African American,0.011054141305108293,0.7237308146399055,0.011633391926978341,0.6846307385229546,0.012377883484220755,0.7036167214654769,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,Race/Ethnicity,Hispanic/Latino of any race,0.020685036930426875,0.7225501770956315,0.01956167653082617,0.6972721224218232,0.019591758045034092,0.6899953029591366,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,Race/Ethnicity,White,0.003464163993083666,0.7548209366391183,0.00388854843651728,0.7628077178975388,0.004469572675802536,0.7256928135274778,Jun-22,2022-07-22,0,Medium Risk
150011,Bridgeport School District,High Needs,Students Without High Needs,0.007136217804563582,0.8209366391184569,0.007269106097501975,0.8310046573519632,0.006070907252432494,0.7909816815406296,Jun-22,2022-07-22,1,Low Risk
150011,Bridgeport School District,High Needs,Students With High Needs,0.02764334902501674,0.7072018890200704,0.0281975197148801,0.6763140385894881,0.03206013463800789,0.6857679661813059,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Unknown,All Students,0.014830140025786333,0.8260527351436444,0.015086519698753405,0.7455089820359286,0.015076938814855032,0.7566932832315638,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Homelessness,Students Experiencing Homelessness,8.995232526760816e-05,0.6894923258559622,7.458594720121273e-05,0.4441117764471061,0.0001888551834846142,0.489431658055425,Jun-22,2022-07-22,2,High Risk
170011,Bristol School District,Students With Disabilities,Students With Disabilities,0.002792519964418858,0.7406532861078317,0.002914899450079827,0.6101131071190955,0.0030138139697753015,0.6683889149835602,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Free/Reduced Lunch,Free Meal Eligible,0.007046265479295973,0.7520661157024793,0.007057443274363399,0.6204258150365938,0.007280760771630803,0.7031470173790515,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.000831559273585,0.8421881149153876,0.0010280765695302296,0.7691284098469731,0.0007711586658955079,0.7698449976514796,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.007917803564111021,0.7619047619047619,0.008125836572110499,0.6400532268795747,0.008091264267418938,0.7097228745890085,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,English Learners,English Learners,0.0008055730462854687,0.7772530499803225,0.0007599703268880324,0.6566866267465072,0.0008262414277451871,0.7313292625645849,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Race/Ethnicity,All other races,0.001213356920831959,0.8406139315230221,0.0011893434823977164,0.7687957418496345,0.0011862466212627328,0.7952090183184595,Jun-22,2022-07-22,1,Low Risk
170011,Bristol School District,Race/Ethnicity,Black or African American,0.0011034151899493268,0.8327430145611965,0.0010865358254446935,0.6929474384564211,0.0010642776485955863,0.7590418036636919,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Race/Ethnicity,Hispanic/Latino of any race,0.0051852518165372355,0.7646595828414009,0.004985163444016191,0.6287425149700603,0.0047410520020616685,0.7186472522310945,Jun-22,2022-07-22,0,Medium Risk
170011,Bristol School District,Race/Ethnicity,White,0.007208179664777668,0.8661944116489568,0.00770452676224419,0.8236859614105128,0.00796732805325716,0.7721935180836077,Jun-22,2022-07-22,1,Low Risk
170011,Bristol School District,High Needs,Students Without High Needs,0.005557054760976682,0.9201101928374658,0.0056080568949668595,0.890884896872921,0.005817133099625043,0.8205730389854393,Jun-22,2022-07-22,1,Low Risk
170011,Bristol School District,High Needs,Students With High Needs,0.008975243121145792,0.7705627705627704,0.009212372397555194,0.6563539587491687,0.00922046088533736,0.714889619539691,Jun-22,2022-07-22,0,Medium Risk
180011,Brookfield School District,Unknown,All Students,0.005047324917793569,0.8720975993703268,0.005118208647131868,0.8905522288755825,0.00502433477728859,0.8619069985908876,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Students With Disabilities,Students With Disabilities,0.0006596503852957932,0.7874852420306966,0.0006753051976326016,0.8080505655355958,0.0006865672816263578,0.8464067637388446,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Free/Reduced Lunch,Free Meal Eligible,0.000717619661579363,0.7796143250688705,0.0007821445274073118,0.8100465735196276,0.0008400121182076068,0.844527947393142,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Free/Reduced Lunch,Reduced Price Meal Eligible,0.00022987816457277645,0.8457300275482096,0.0002035994774952023,0.8399866932801068,0.00013967414611882925,0.855800845467356,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0009874766373821873,0.7969303423848877,0.001026060733119386,0.8166999334664009,0.001019031094219064,0.8464067637388446,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,English Learners,English Learners,0.0001699099477277043,0.8744588744588739,0.00014110854875905112,0.8589487691284101,0.0001868879419899828,0.8628464067637394,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Race/Ethnicity,All other races,0.0004437648046535336,0.9153876426603698,0.0004696898837265558,0.9417831004657353,0.00041902243835648773,0.9032409581963368,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Race/Ethnicity,Black or African American,0.00010794279032112979,0.9193231011412828,9.474431130964859e-05,0.874584165003327,7.278793530136172e-05,0.8755284170972288,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Race/Ethnicity,Hispanic/Latino of any race,0.0006916334342798317,0.8240850059031875,0.000614830105307294,0.8489687292082508,0.0005488603770021599,0.8449976514795683,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,Race/Ethnicity,White,0.00368404745484893,0.8736717827626919,0.003817994162137754,0.8915502328675986,0.0038656295369506968,0.859088774072335,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,High Needs,Students Without High Needs,0.003400197895115589,0.9039748130657217,0.0034370010804883164,0.918829008649368,0.0033836553707660044,0.8680131517144201,Jun-22,2022-07-22,1,Low Risk
180011,Brookfield School District,High Needs,Students With High Needs,0.0015611725785333772,0.8063754427390792,0.001578399909690529,0.8286759813705928,0.0016013345766299578,0.8482855800845464,Jun-22,2022-07-22,1,Low Risk
190011,Brooklyn School District,Unknown,All Students,0.0015671694002178844,0.8075560802833532,0.0015219564901869085,0.8166999334664009,0.001552153539264173,0.7773602630342893,Jun-22,2022-07-22,1,Low Risk
190011,Brooklyn School District,Students With Disabilities,Students With Disabilities,0.00023387604569578125,0.6918536009445098,0.00019755196826267153,0.6430472388556225,0.00021049483992555959,0.693752935650541,Jun-22,2022-07-22,0,Medium Risk
190011,Brooklyn School District,Free/Reduced Lunch,Free Meal Eligible,0.00037180294443944713,0.6698150334513975,0.0004495315196181199,0.6966067864271461,0.0004918103736578494,0.7430718647252235,Jun-22,2022-07-22,0,Medium Risk
190011,Brooklyn School District,Free/Reduced Lunch,Reduced Price Meal Eligible,6.996291965258413e-05,0.771743408107044,9.676014772049219e-05,0.7910844976713243,9.04931087530443e-05,0.7449506810709252,Jun-22,2022-07-22,0,Medium Risk
190011,Brooklyn School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004817446753220793,0.6906729634002358,0.0005866083955554838,0.7178975382568202,0.0006216483123035216,0.7435415688116489,Jun-22,2022-07-22,0,Medium Risk
190011,Brooklyn School District,Race/Ethnicity,Hispanic/Latino of any race,0.00013992583930516828,0.6792601338055881,0.00015320356722411263,0.7411842980705257,0.00013967414611882925,0.7411930483795208,Jun-22,2022-07-22,0,Medium Risk
190011,Brooklyn School District,Race/Ethnicity,White,0.0012293484453239781,0.8256591892955529,0.001173216791110968,0.8276779773785767,0.0011921483457466272,0.7844058243306717,Jun-22,2022-07-22,1,Low Risk
190011,Brooklyn School District,High Needs,Students Without High Needs,0.000851548679200024,0.8823297914207004,0.0007559386540663452,0.9035262807717901,0.0008085362542935044,0.810239549084077,Jun-22,2022-07-22,1,Low Risk
190011,Brooklyn School District,High Needs,Students With High Needs,0.000613674752381238,0.7111373475009839,0.0006773210340434453,0.7212242182302067,0.0007042724550780404,0.7397839361202445,Jun-22,2022-07-22,0,Medium Risk
210011,Canaan School District,Unknown,All Students,0.00011393961200563701,0.8968909878000786,0.00010482349336386653,0.9234863606121095,9.639483323693851e-05,0.8154062940347577,Jun-22,2022-07-22,1,Low Risk
210011,Canaan School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,5.996821684507207e-06,0.8925619834710745,4.031672821687174e-06,0.8752495009980041,3.934482989262795e-06,0.7797087834664165,Jun-22,2022-07-22,1,Low Risk
210011,Canaan School District,High Needs,Students Without High Needs,5.996821684507211e-05,0.890987800078709,4.233256462771534e-05,0.9683965402528281,4.131207138725935e-05,0.8205730389854393,Jun-22,2022-07-22,1,Low Risk
210011,Canaan School District,High Needs,Students With High Needs,1.3992583930516825e-05,0.9075167256985437,1.0079182054217936e-05,0.8928809048569528,1.5737931957051186e-05,0.8083607327383753,Jun-22,2022-07-22,1,Low Risk
220011,Canterbury School District,Unknown,All Students,0.0008175666896544831,0.7855175127902401,0.0007942395458723733,0.9045242847638062,0.0008085362542935044,0.8088304368248007,Jun-22,2022-07-22,1,Low Risk
220011,Canterbury School District,Students With Disabilities,Students With Disabilities,4.9973514037560094e-05,0.6938213301849667,6.0475092325307616e-05,0.8915502328675986,6.688621081746754e-05,0.7496477219351814,Jun-22,2022-07-22,0,Medium Risk
220011,Canterbury School District,Free/Reduced Lunch,Free Meal Eligible,0.00013792689874366583,0.7312081857536401,0.00013506103952652034,0.8712574850299406,0.00024000346234503056,0.7566932832315638,Jun-22,2022-07-22,0,Medium Risk
220011,Canterbury School District,Free/Reduced Lunch,Reduced Price Meal Eligible,2.9984108422536048e-05,0.717827626918536,2.620587334096664e-05,0.8772455089820363,1.7705173451682583e-05,0.8154062940347577,Jun-22,2022-07-22,1,Low Risk
220011,Canterbury School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.00020788981839625002,0.7276662731208186,0.00020158364108435872,0.8729208250166338,0.00029705346568934107,0.767026773132927,Jun-22,2022-07-22,0,Medium Risk
220011,Canterbury School District,Race/Ethnicity,Hispanic/Latino of any race,3.198304898403846e-05,0.7406532861078317,2.822170975181022e-05,0.8123752495009984,1.5737931957051186e-05,0.7524659464537349,Jun-22,2022-07-22,0,Medium Risk
220011,Canterbury School District,Race/Ethnicity,White,0.0007316122455098798,0.7910271546635186,0.0007035269073844119,0.9115103127079176,0.0007219776285297229,0.8130577736026305,Jun-22,2022-07-22,1,Low Risk
220011,Canterbury School District,High Needs,Students Without High Needs,0.0004897404375680889,0.8185753640299089,0.000463642374494025,0.919161676646707,0.00041705519686185635,0.8393612024424613,Jun-22,2022-07-22,1,Low Risk
220011,Canterbury School District,High Needs,Students With High Needs,0.0002618612135568149,0.7233372687918145,0.0002600428969988227,0.8835662009314706,0.0003521362275390202,0.7726632221700331,Jun-22,2022-07-22,0,Medium Risk
230011,Canton School District,Unknown,All Students,0.0028824722896864663,0.8673750491932308,0.003003596252156945,0.8888888888888893,0.003015781211269933,0.7566932832315638,Jun-22,2022-07-22,1,Low Risk
230011,Canton School District,Students With Disabilities,Students With Disabilities,0.0003738018850009495,0.7634789452971269,0.0003749455724169072,0.8313373253493017,0.00039148105743164814,0.7167684358853927,Jun-22,2022-07-22,0,Medium Risk
230011,Canton School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,0.0004857425564450841,0.8189689098780004,0.00043340482833137124,0.8063872255489026,0.00040131726490480517,0.7341474870831384,Jun-22,2022-07-22,0,Medium Risk
230011,Canton School District,Race/Ethnicity,All other races,0.00011593855256713941,0.8453364817001181,0.00012901353029398958,0.9001996007984032,0.00011606724818325249,0.728041333959605,Jun-22,2022-07-22,1,Low Risk
230011,Canton School District,Race/Ethnicity,Black or African American,0.00013792689874366583,0.7087760724124359,0.00015320356722411263,0.764471057884232,0.00014360862910809205,0.6824800375763269,Jun-22,2022-07-22,0,Medium Risk
230011,Canton School District,Race/Ethnicity,Hispanic/Latino of any race,0.00014992054211268027,0.7886658795749706,0.00016126691286748698,0.83433133732535,0.00019082242497924558,0.7059652418976041,Jun-22,2022-07-22,0,Medium Risk
230011,Canton School District,Race/Ethnicity,White,0.0023587498625728363,0.887052341597796,0.002439162057120741,0.9021956087824354,0.002447248419321459,0.7684358853922024,Jun-22,2022-07-22,1,Low Risk
230011,Canton School District,High Needs,Students Without High Needs,0.001994942680379399,0.8949232585596221,0.0021851666693544487,0.911177644710579,0.0022131466814603227,0.7642085486143735,Jun-22,2022-07-22,1,Low Risk
230011,Canton School District,High Needs,Students With High Needs,0.0008335582141465024,0.8028335301062572,0.000727716944314535,0.8213572854291424,0.0007632896999169823,0.7355565993424147,Jun-22,2022-07-22,0,Medium Risk
240011,Chaplin School District,Unknown,All Students,0.0002458696890647957,0.8425816607634791,0.00021771033237110742,0.8572854291417169,0.00020656035693629676,0.8454673555659937,Jun-22,2022-07-22,1,Low Risk
240011,Chaplin School District,Free/Reduced Lunch,Free/Reduced Price Meal Eligible,9.395020639061298e-05,0.8189689098780004,6.652260155783838e-05,0.8320026613439788,8.262414277451872e-05,0.8205730389854393,Jun-22,2022-07-22,1,Low Risk
240011,Chaplin School District,Race/Ethnicity,White,0.00020189299671174277,0.8532073986619442,0.00018545694979761002,0.8636061210911516,0.0001711500100329316,0.8454673555659937,Jun-22,2022-07-22,1,Low Risk
